age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,cluster
0.0253030162548446,-1.0618889417485935,1.1366299862406606,0.146697184516394,-0.2172505640230674,-0.0343665376408577,0
0.8277374227214137,-1.007020948148938,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-2.2130634496152126,0
-0.047645566151207,0.2459481515940175,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
1.046583169939569,0.4265533246593205,-1.1979586554579795,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.7771313902117244,1.408288013246222,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.1205941485572587,0.8986453054828631,1.5257280931904338,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.754788840315362,-0.2791465950916255,-1.9761548693575264,-0.1448838105613269,-0.2172505640230674,-1.970986014951396,0
0.9736345875335172,0.1891013123235546,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,0.3690958534655043,0
-0.5582856429935692,-1.362361034394853,1.5257280931904338,1.7440889284794374,-0.2172505640230674,0.7725582445718663,0
0.2441487634729998,-0.2861340979866291,1.1366299862406606,0.5495993506679457,-0.2172505640230674,-0.0343665376408577,0
-0.1205941485572587,0.8596554180551873,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,3.1933325912100385,0
-0.6312342253996209,-0.4580001583526255,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.141874302241983,-0.6381319233627115,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.8412913198535819,0
-0.4853370605875174,0.1453300035381865,0.7475318792908872,-0.1448838105613269,-0.2172505640230674,0.7725582445718663,0
0.0982515986608963,-0.642866003914882,0.3584337723411137,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.339439895775414,0.5284875471086549,-2.3652529763073,-0.1448838105613269,-0.2172505640230674,0.3690958534655043,0
-0.9959771374298796,-0.1222686337538008,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.4378289287472198,0
-0.4853370605875174,-0.0269431877552964,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.047645566151207,-1.5223161480915883,-1.1979586554579795,-0.1448838105613269,-0.2172505640230674,0.7725582445718663,0
0.3170973458790516,0.9705370527481236,1.5257280931904338,-0.1448838105613269,-0.2172505640230674,0.3690958534655043,0
0.0982515986608963,0.0364934916437877,2.3039243070899804,-0.1448838105613269,-0.2172505640230674,1.5794830267845903,0
1.1195317523456203,1.064944087119507,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-1.6482161020663058,0
-0.2664913133693622,-1.0682420778496065,-1.9761548693575264,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.3170973458790516,-0.6876977467439362,-1.1979586554579795,-0.1448838105613269,4.84712135206261,-0.0343665376408577,1
1.4842746643758793,-0.7636513351229591,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
1.265428917157724,0.2573572857247483,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.43366863186619,-0.2023882130187337,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
1.1195317523456203,-0.0895561371383029,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,1.5794830267845903,0
0.0253030162548446,1.6814539292675617,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,3.1933325912100385,0
0.754788840315362,0.0349975221893018,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.141874302241983,0.009840618135068,0.7475318792908872,-0.1448838105613269,-0.2172505640230674,0.9339432010144112,0
-1.360720049460138,0.7228499582585654,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,0.2884033752442319,0
0.462994510691155,1.867787339800991,1.1366299862406606,-0.1448838105613269,3.274735556372933,-0.0343665376408577,1
-0.6312342253996209,-1.228197191546342,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.214822884648035,1.1536228840227645,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-2.051678493172668,0
0.6818402579093102,0.4993161427461805,-1.1979586554579795,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.2877714670540863,0.0712984518633449,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.43366863186619,3.355718325509271,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-1.2447537109599438,0
-0.5582856429935692,-0.9990392883379788,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.1957514940834025,0
0.6818402579093102,0.7177560875844299,0.7475318792908872,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.5582856429935692,3.0128194029544604,-1.9761548693575264,-0.1448838105613269,-0.2172505640230674,0.2077108970229594,0
1.046583169939569,-0.957833851211887,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.0689257198359312,-0.1579541329560617,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,0.7725582445718663,0
0.754788840315362,-0.8997750873200685,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.9959771374298796,0.9497544391240954,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.4378289287472198,0
1.3383774995637758,1.4034213784385907,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
1.046583169939569,-0.4289897127289249,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.1957514940834025,0
0.3900459282851033,-0.58054656752611,1.5257280931904338,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.1712001810669481,-0.833829345228334,0.3584337723411137,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.7041828078056727,0.7744609044383277,0.3584337723411137,-0.1448838105613269,-0.2172505640230674,0.2077108970229594,0
-0.9959771374298796,-1.4902380182700812,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.5066172142722416,0.3530330536841133,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.8412913198535819,0
0.6088916755032585,-1.305040787069173,1.9148262001402072,-0.1448838105613269,4.499906823045962,1.5794830267845903,1
0.8277374227214137,0.5862243935229259,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,1.1760206356782283,0
0.6088916755032585,-0.7559158475007125,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,1.5794830267845903,0
0.3170973458790516,0.4575331477927241,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.5359430930972068,0.2556056759204452,-2.754351083257073,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.2664913133693622,-1.262273103360865,0.3584337723411137,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.1712001810669481,-0.4004810796437544,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,0.6111732881293215,0
-0.6312342253996209,-0.0144262787753577,-0.419762441558433,0.5274692383460396,-0.2172505640230674,-0.0343665376408577,0
-0.6312342253996209,-1.232505204848817,1.1366299862406606,0.1779475855527826,-0.2172505640230674,-0.0343665376408577,0
-0.4853370605875174,0.9872104844528682,-2.3652529763073,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.6818402579093102,-0.3790072902591092,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.2441487634729998,-0.6915323519911943,2.3039243070899804,-0.1448838105613269,-0.2172505640230674,0.3690958534655043,0
-0.7041828078056727,-0.796004041616492,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,1.4180980703420456,0
-0.1935427309633105,-0.3231735442268108,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.7771313902117244,-0.0614925076250364,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
1.046583169939569,-0.1876936269847965,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.754788840315362,0.0190436707284873,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,0.7725582445718663,0
-0.9959771374298796,0.1042571206675556,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-1.43366863186619,-0.834719352372142,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.6799063634110369,0
-0.5582856429935692,1.1390608522442878,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
-0.7041828078056727,-0.2591593070003619,1.1366299862406606,-0.1448838105613269,-0.2172505640230674,2.386407808997314,0
-1.141874302241983,0.2083784883319927,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
2.943246312496914,-0.6147266291127808,-0.0306643346086596,-0.1448838105613269,-0.2172505640230674,-1.6482161020663058,0
-0.850079972617776,0.2296155736890294,-0.419762441558433,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
0.0982515986608963,-1.490815576097446,0.7475318792908872,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
2.067863323624293,0.2186135704857853,-1.5870567624077532,-0.1448838105613269,-0.2172505640230674,-3.1006807100492093,0
-1.5066172142722416,1.1358416774688118,-1.1979586554579795,-0.1448838105613269,-0.2172505640230674,-1.486831145623761,0
-0.5582856429935692,-0.6035257945263455,-2.3652529763073,-0.1448838105613269,-0.2172505640230674,-0.0343665376408577,0
